 13-11-17,00:00:37,6.216720E-8
 13-11-17,00:01:37,6.217750E-8
 13-11-17,00:02:38,6.217660E-8
 13-11-17,00:03:38,6.217800E-8
 13-11-17,00:04:38,6.216190E-8
 13-11-17,00:05:38,6.216710E-8
 13-11-17,00:06:38,6.216620E-8
 13-11-17,00:07:38,6.216040E-8
 13-11-17,00:08:38,6.216120E-8
 13-11-17,00:09:38,6.215440E-8
 13-11-17,00:10:38,6.215790E-8
 13-11-17,00:11:38,6.214800E-8
 13-11-17,00:12:38,6.217190E-8
 13-11-17,00:13:38,6.217290E-8
 13-11-17,00:14:38,6.218220E-8
 13-11-17,00:15:38,6.218210E-8
 13-11-17,00:16:38,6.218860E-8
 13-11-17,00:17:39,6.218300E-8
 13-11-17,00:18:39,6.218600E-8
 13-11-17,00:19:39,6.220070E-8
 13-11-17,00:20:39,6.219780E-8
 13-11-17,00:21:39,6.220900E-8
 13-11-17,00:22:39,6.220520E-8
 13-11-17,00:23:39,6.219100E-8
 13-11-17,00:24:39,6.216910E-8
 13-11-17,00:25:39,6.217530E-8
 13-11-17,00:26:39,6.217590E-8
 13-11-17,00:27:39,6.217190E-8
 13-11-17,00:28:39,6.217760E-8
 13-11-17,00:29:39,6.218700E-8
 13-11-17,00:30:39,6.217960E-8
 13-11-17,00:31:39,6.217760E-8
 13-11-17,00:32:39,6.221100E-8
 13-11-17,00:33:40,6.222480E-8
 13-11-17,00:34:40,6.225210E-8
 13-11-17,00:35:40,6.226170E-8
 13-11-17,00:36:40,6.225430E-8
 13-11-17,00:37:40,6.226390E-8
 13-11-17,00:38:40,6.226700E-8
 13-11-17,00:39:40,6.228480E-8
 13-11-17,00:40:40,6.226750E-8
 13-11-17,00:41:40,6.226360E-8
 13-11-17,00:42:40,6.226520E-8
 13-11-17,00:43:40,6.226270E-8
 13-11-17,00:44:40,6.228040E-8
 13-11-17,00:45:40,6.228270E-8
 13-11-17,00:46:40,6.227130E-8
 13-11-17,00:47:40,6.227170E-8
 13-11-17,00:48:40,6.226170E-8
 13-11-17,00:49:40,6.224810E-8
 13-11-17,00:50:40,6.223810E-8
 13-11-17,00:51:41,6.222100E-8
 13-11-17,00:52:41,6.221600E-8
 13-11-17,00:53:41,6.222380E-8
 13-11-17,00:54:41,6.221890E-8
 13-11-17,00:55:41,6.223690E-8
 13-11-17,00:56:41,6.222800E-8
 13-11-17,00:57:41,6.222910E-8
 13-11-17,00:58:41,6.222470E-8
 13-11-17,00:59:41,6.222840E-8
 13-11-17,01:00:41,6.224140E-8
 13-11-17,01:01:41,6.224490E-8
 13-11-17,01:02:41,6.226060E-8
 13-11-17,01:03:41,6.225790E-8
 13-11-17,01:04:41,6.224970E-8
 13-11-17,01:05:41,6.223210E-8
 13-11-17,01:06:41,6.224230E-8
 13-11-17,01:07:41,6.223870E-8
 13-11-17,01:08:42,6.225060E-8
 13-11-17,01:09:42,6.226630E-8
 13-11-17,01:10:42,6.227170E-8
 13-11-17,01:11:42,6.230330E-8
 13-11-17,01:12:42,6.229120E-8
 13-11-17,01:13:42,6.229830E-8
 13-11-17,01:14:42,6.231060E-8
 13-11-17,01:15:42,6.232040E-8
 13-11-17,01:16:42,6.231830E-8
 13-11-17,01:17:42,6.229960E-8
 13-11-17,01:18:42,6.232080E-8
 13-11-17,01:19:42,6.233220E-8
 13-11-17,01:20:42,6.232680E-8
 13-11-17,01:21:42,6.232840E-8
 13-11-17,01:22:42,6.231150E-8
 13-11-17,01:23:42,6.232560E-8
 13-11-17,01:24:43,6.233050E-8
 13-11-17,01:25:43,6.232440E-8
 13-11-17,01:26:43,6.233760E-8
 13-11-17,01:27:43,6.232480E-8
 13-11-17,01:28:43,6.234690E-8
 13-11-17,01:29:43,6.234560E-8
 13-11-17,01:30:43,6.236570E-8
 13-11-17,01:31:43,6.237260E-8
 13-11-17,01:32:43,6.235280E-8
 13-11-17,01:33:43,6.236250E-8
 13-11-17,01:34:43,6.234540E-8
 13-11-17,01:35:43,6.234430E-8
 13-11-17,01:36:43,6.234290E-8
 13-11-17,01:37:44,6.231750E-8
 13-11-17,01:38:44,6.230390E-8
 13-11-17,01:39:44,6.227570E-8
 13-11-17,01:40:44,6.227710E-8
 13-11-17,01:41:44,6.228320E-8
 13-11-17,01:42:44,6.230700E-8
 13-11-17,01:43:44,6.230840E-8
 13-11-17,01:44:44,6.232140E-8
 13-11-17,01:45:44,6.231390E-8
 13-11-17,01:46:44,6.230600E-8
 13-11-17,01:47:45,6.231460E-8
 13-11-17,01:48:45,6.229380E-8
 13-11-17,01:49:45,6.229460E-8
 13-11-17,01:50:45,6.228960E-8
 13-11-17,01:51:45,6.227910E-8
 13-11-17,01:52:45,6.228150E-8
 13-11-17,01:53:45,6.230190E-8
 13-11-17,01:54:45,6.229760E-8
 13-11-17,01:55:45,6.229390E-8
 13-11-17,01:56:45,6.229370E-8
 13-11-17,01:57:45,6.230460E-8
 13-11-17,01:58:45,6.230950E-8
 13-11-17,01:59:45,6.230760E-8
 13-11-17,02:00:45,6.232830E-8
 13-11-17,02:01:45,6.233080E-8
 13-11-17,02:02:46,6.230760E-8
 13-11-17,02:03:46,6.233100E-8
 13-11-17,02:04:46,6.231520E-8
 13-11-17,02:05:46,6.233900E-8
 13-11-17,02:06:46,6.232770E-8
 13-11-17,02:07:46,6.234820E-8
 13-11-17,02:08:46,6.235960E-8
 13-11-17,02:09:46,6.235610E-8
 13-11-17,02:10:46,6.236460E-8
 13-11-17,02:11:46,6.234440E-8
 13-11-17,02:12:46,6.232550E-8
 13-11-17,02:13:46,6.233970E-8
 13-11-17,02:14:47,6.233220E-8
 13-11-17,02:15:47,6.235100E-8
 13-11-17,02:16:47,6.236110E-8
 13-11-17,02:17:47,6.233960E-8
 13-11-17,02:18:47,6.232060E-8
 13-11-17,02:19:47,6.231580E-8
 13-11-17,02:20:47,6.232740E-8
 13-11-17,02:21:47,6.230130E-8
 13-11-17,02:22:47,6.230670E-8
 13-11-17,02:23:47,6.232160E-8
 13-11-17,02:24:47,6.231240E-8
 13-11-17,02:25:47,6.233970E-8
 13-11-17,02:26:47,6.234780E-8
 13-11-17,02:27:47,6.233600E-8
 13-11-17,02:28:47,6.231900E-8
 13-11-17,02:29:47,6.227210E-8
 13-11-17,02:30:48,6.223840E-8
 13-11-17,02:31:48,6.225260E-8
 13-11-17,02:32:48,6.226170E-8
 13-11-17,02:33:48,6.225780E-8
 13-11-17,02:34:48,6.227460E-8
 13-11-17,02:35:48,6.227550E-8
 13-11-17,02:36:48,6.228400E-8
 13-11-17,02:37:48,6.230810E-8
 13-11-17,02:38:48,6.230320E-8
