 13-11-17,00:00:26,0.481701
 13-11-17,00:01:26,0.486264
 13-11-17,00:02:27,0.495390
 13-11-17,00:03:27,0.489306
 13-11-17,00:04:27,0.475617
 13-11-17,00:05:27,0.486264
 13-11-17,00:06:27,0.493869
 13-11-17,00:07:27,0.483222
 13-11-17,00:08:27,0.477138
 13-11-17,00:09:27,0.493869
 13-11-17,00:10:27,0.493869
 13-11-17,00:11:27,0.480180
 13-11-17,00:12:27,0.481701
 13-11-17,00:13:27,0.492348
 13-11-17,00:14:27,0.492348
 13-11-17,00:15:27,0.478659
 13-11-17,00:16:27,0.483222
 13-11-17,00:17:27,0.496911
 13-11-17,00:18:27,0.489306
 13-11-17,00:19:27,0.477138
 13-11-17,00:20:27,0.487785
 13-11-17,00:21:27,0.496911
 13-11-17,00:22:27,0.484743
 13-11-17,00:23:27,0.478659
 13-11-17,00:24:27,0.492348
 13-11-17,00:25:27,0.495390
 13-11-17,00:26:27,0.478659
 13-11-17,00:27:27,0.480180
 13-11-17,00:28:27,0.495390
 13-11-17,00:29:27,0.490827
 13-11-17,00:30:27,0.475617
 13-11-17,00:31:27,0.487785
 13-11-17,00:32:27,0.495390
 13-11-17,00:33:27,0.486264
 13-11-17,00:34:27,0.480180
 13-11-17,00:35:27,0.492348
 13-11-17,00:36:27,0.495390
 13-11-17,00:37:27,0.481701
 13-11-17,00:38:27,0.480180
 13-11-17,00:39:27,0.493869
 13-11-17,00:40:27,0.490827
 13-11-17,00:41:27,0.478659
 13-11-17,00:42:27,0.486264
 13-11-17,00:43:27,0.498432
 13-11-17,00:44:27,0.487785
 13-11-17,00:45:27,0.477138
 13-11-17,00:46:27,0.489306
 13-11-17,00:47:27,0.495390
 13-11-17,00:48:27,0.484743
 13-11-17,00:49:27,0.480180
 13-11-17,00:50:27,0.493869
 13-11-17,00:51:27,0.493869
 13-11-17,00:52:27,0.480180
 13-11-17,00:53:27,0.483222
 13-11-17,00:54:27,0.496911
 13-11-17,00:55:27,0.487785
 13-11-17,00:56:27,0.478659
 13-11-17,00:57:27,0.487785
 13-11-17,00:58:27,0.495390
 13-11-17,00:59:27,0.486264
 13-11-17,01:00:27,0.477138
 13-11-17,01:01:28,0.489306
 13-11-17,01:02:28,0.493869
 13-11-17,01:03:28,0.481701
 13-11-17,01:04:28,0.481701
 13-11-17,01:05:28,0.493869
 13-11-17,01:06:28,0.490827
 13-11-17,01:07:28,0.480180
 13-11-17,01:08:28,0.486264
 13-11-17,01:09:28,0.493869
 13-11-17,01:10:28,0.489306
 13-11-17,01:11:28,0.477138
 13-11-17,01:12:28,0.490827
 13-11-17,01:13:28,0.495390
 13-11-17,01:14:28,0.481701
 13-11-17,01:15:28,0.483222
 13-11-17,01:16:28,0.493869
 13-11-17,01:17:28,0.492348
 13-11-17,01:18:28,0.480180
 13-11-17,01:19:28,0.480180
 13-11-17,01:20:28,0.498432
 13-11-17,01:21:28,0.487785
 13-11-17,01:22:28,0.475617
 13-11-17,01:23:28,0.486264
 13-11-17,01:24:28,0.498432
 13-11-17,01:25:28,0.486264
 13-11-17,01:26:28,0.478659
 13-11-17,01:27:28,0.495390
 13-11-17,01:28:28,0.495390
 13-11-17,01:29:28,0.480180
 13-11-17,01:30:28,0.483222
 13-11-17,01:31:28,0.493869
 13-11-17,01:32:28,0.490827
 13-11-17,01:33:28,0.478659
 13-11-17,01:34:28,0.484743
 13-11-17,01:35:28,0.499953
 13-11-17,01:36:28,0.489306
 13-11-17,01:37:28,0.478659
 13-11-17,01:38:28,0.486264
 13-11-17,01:39:28,0.495390
 13-11-17,01:40:28,0.490827
 13-11-17,01:41:28,0.481701
 13-11-17,01:42:28,0.483222
 13-11-17,01:43:28,0.492348
 13-11-17,01:44:28,0.493869
 13-11-17,01:45:28,0.477138
 13-11-17,01:46:28,0.487785
 13-11-17,01:47:28,0.493869
 13-11-17,01:48:29,0.490827
 13-11-17,01:49:29,0.478659
 13-11-17,01:50:29,0.486264
 13-11-17,01:51:29,0.495390
 13-11-17,01:52:29,0.484743
 13-11-17,01:53:29,0.480180
 13-11-17,01:54:29,0.492348
 13-11-17,01:55:29,0.495390
 13-11-17,01:56:29,0.480180
 13-11-17,01:57:29,0.480180
 13-11-17,01:58:29,0.492348
 13-11-17,01:59:29,0.490827
 13-11-17,02:00:29,0.480180
 13-11-17,02:01:29,0.481701
 13-11-17,02:02:29,0.495390
 13-11-17,02:03:29,0.489306
 13-11-17,02:04:29,0.478659
 13-11-17,02:05:29,0.486264
 13-11-17,02:06:29,0.493869
 13-11-17,02:07:29,0.486264
 13-11-17,02:08:29,0.480180
 13-11-17,02:09:29,0.493869
 13-11-17,02:10:29,0.496911
 13-11-17,02:11:29,0.478659
 13-11-17,02:12:29,0.481701
 13-11-17,02:13:29,0.492348
 13-11-17,02:14:29,0.487785
 13-11-17,02:15:29,0.481701
 13-11-17,02:16:29,0.486264
 13-11-17,02:17:29,0.498432
 13-11-17,02:18:29,0.489306
 13-11-17,02:19:29,0.480180
 13-11-17,02:20:29,0.489306
 13-11-17,02:21:29,0.495390
 13-11-17,02:22:29,0.486264
 13-11-17,02:23:29,0.477138
 13-11-17,02:24:29,0.492348
 13-11-17,02:25:29,0.493869
 13-11-17,02:26:29,0.480180
 13-11-17,02:27:29,0.483222
 13-11-17,02:28:29,0.495390
 13-11-17,02:29:29,0.487785
 13-11-17,02:30:29,0.478659
 13-11-17,02:31:29,0.486264
 13-11-17,02:32:29,0.493869
 13-11-17,02:33:29,0.484743
 13-11-17,02:34:29,0.480180
 13-11-17,02:35:29,0.490827
 13-11-17,02:36:29,0.492348
 13-11-17,02:37:29,0.481701
 13-11-17,02:38:29,0.478659
 13-11-17,02:39:29,0.495390
 13-11-17,02:40:29,0.489306
 13-11-17,02:41:29,0.480180
 13-11-17,02:42:29,0.483222
 13-11-17,02:43:29,0.495390
 13-11-17,02:44:29,0.486264
 13-11-17,02:45:29,0.477138
 13-11-17,02:46:30,0.489306
 13-11-17,02:47:30,0.496911
 13-11-17,02:48:30,0.483222
 13-11-17,02:49:30,0.478659
 13-11-17,02:50:30,0.487785
 13-11-17,02:51:30,0.495390
 13-11-17,02:52:30,0.483222
 13-11-17,02:53:30,0.480180
 13-11-17,02:54:30,0.495390
 13-11-17,02:55:30,0.492348
 13-11-17,02:56:30,0.478659
