24-07-18,00:00:08,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.99E+2,0,1,CH4,CH 4,1, 9.57E+2,0,1,CH5,CH 5,1, 8.10E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:01:08,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 9.00E+2,0,1,CH4,CH 4,1, 9.57E+2,0,1,CH5,CH 5,1, 8.11E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:02:10,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.97E+2,0,1,CH4,CH 4,1, 9.57E+2,0,1,CH5,CH 5,1, 8.11E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:03:10,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.95E+2,0,1,CH4,CH 4,1, 9.56E+2,0,1,CH5,CH 5,1, 8.12E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:04:12,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.96E+2,0,1,CH4,CH 4,1, 9.56E+2,0,1,CH5,CH 5,1, 8.10E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:05:14,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.99E+2,0,1,CH4,CH 4,1, 9.56E+2,0,1,CH5,CH 5,1, 8.13E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:06:14,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.98E+2,0,1,CH4,CH 4,1, 9.57E+2,0,1,CH5,CH 5,1, 8.11E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:07:14,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.95E+2,0,1,CH4,CH 4,1, 9.56E+2,0,1,CH5,CH 5,1, 8.10E+0,0,1,CH6,CH 6,1, 1.11E+0,0,1,
24-07-18,00:08:16,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 8.95E+2,0,1,CH4,CH 4,1, 9.56E+2,0,1,CH5,CH 5,1, 8.11E+0,0,1,CH6,CH 6,1, 1.12E+0,0,1,
24-07-18,00:09:16,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 9.00E+2,0,1,CH4,CH 4,1, 9.57E+2,0,1,CH5,CH 5,1, 8.13E+0,0,1,CH6,CH 6,1, 1.12E+0,0,1,
24-07-18,00:10:18,CH1,CH 1,0, 2.00E-2,4,1,CH2,CH 2,1, 1.27E-1,0,1,CH3,CH 3,1, 9.00E+2,0,1,CH4,CH 4,1, 9.57E+2,0,1,CH5,CH 5,1, 8.12E+0,0,1,CH6,CH 6,1, 1.12E+0,0,1,
