13-11-17,00:00:07,CH1,P1  ,1, 1.71E-6,0,1,CH2,P2  ,1, 4.58E-2,0,1,CH3,P3  ,1, 4.94E+2,0,1,CH4,P4  ,1, 5.10E+2,0,1,CH5,P5  ,1, 8.24E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:01:09,CH1,P1  ,1, 1.70E-6,0,1,CH2,P2  ,1, 4.58E-2,0,1,CH3,P3  ,1, 4.93E+2,0,1,CH4,P4  ,1, 5.09E+2,0,1,CH5,P5  ,1, 8.23E+0,0,1,CH6,P6,1, 1.07E+0,0,1,
13-11-17,00:02:11,CH1,P1  ,1, 1.71E-6,0,1,CH2,P2  ,1, 4.57E-2,0,1,CH3,P3  ,1, 4.92E+2,0,1,CH4,P4  ,1, 5.09E+2,0,1,CH5,P5  ,1, 8.21E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:03:13,CH1,P1  ,1, 1.71E-6,0,1,CH2,P2  ,1, 4.58E-2,0,1,CH3,P3  ,1, 4.90E+2,0,1,CH4,P4  ,1, 5.09E+2,0,1,CH5,P5  ,1, 8.21E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:04:13,CH1,P1  ,1, 1.71E-6,0,1,CH2,P2  ,1, 4.58E-2,0,1,CH3,P3  ,1, 4.94E+2,0,1,CH4,P4  ,1, 5.09E+2,0,1,CH5,P5  ,1, 8.23E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:05:13,CH1,P1  ,1, 1.70E-6,0,1,CH2,P2  ,1, 4.57E-2,0,1,CH3,P3  ,1, 4.93E+2,0,1,CH4,P4  ,1, 5.08E+2,0,1,CH5,P5  ,1, 8.24E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:06:15,CH1,P1  ,1, 1.71E-6,0,1,CH2,P2  ,1, 4.58E-2,0,1,CH3,P3  ,1, 4.91E+2,0,1,CH4,P4  ,1, 5.09E+2,0,1,CH5,P5  ,1, 8.24E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:07:15,CH1,P1  ,1, 1.71E-6,0,1,CH2,P2  ,1, 4.58E-2,0,1,CH3,P3  ,1, 4.94E+2,0,1,CH4,P4  ,1, 5.09E+2,0,1,CH5,P5  ,1, 8.22E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:08:15,CH1,P1  ,1, 1.70E-6,0,1,CH2,P2  ,1, 4.58E-2,0,1,CH3,P3  ,1, 4.94E+2,0,1,CH4,P4  ,1, 5.10E+2,0,1,CH5,P5  ,1, 8.25E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
13-11-17,00:09:15,CH1,P1  ,1, 1.71E-6,0,1,CH2,P2  ,1, 4.59E-2,0,1,CH3,P3  ,1, 4.91E+2,0,1,CH4,P4  ,1, 5.10E+2,0,1,CH5,P5  ,1, 8.22E+0,0,1,CH6,P6,1, 1.08E+0,0,1,
