 13-11-17,00:00:37,8.435870E-1
 13-11-17,00:01:37,8.433010E-1
 13-11-17,00:02:38,8.431630E-1
 13-11-17,00:03:38,8.437800E-1
 13-11-17,00:04:38,8.432410E-1
 13-11-17,00:05:38,8.429930E-1
 13-11-17,00:06:38,8.434410E-1
 13-11-17,00:07:38,8.436380E-1
 13-11-17,00:08:38,8.437830E-1
 13-11-17,00:09:38,8.433910E-1
 13-11-17,00:10:38,8.437100E-1
 13-11-17,00:11:38,8.431420E-1
 13-11-17,00:12:38,8.437350E-1
 13-11-17,00:13:38,8.427600E-1
 13-11-17,00:14:38,8.432680E-1
 13-11-17,00:15:38,8.434190E-1
 13-11-17,00:16:38,8.434290E-1
 13-11-17,00:17:39,8.435670E-1
 13-11-17,00:18:39,8.427950E-1
 13-11-17,00:19:39,8.429770E-1
 13-11-17,00:20:39,8.431850E-1
 13-11-17,00:21:39,8.433130E-1
 13-11-17,00:22:39,8.434050E-1
 13-11-17,00:23:39,8.433740E-1
 13-11-17,00:24:39,8.432070E-1
 13-11-17,00:25:39,8.435270E-1
 13-11-17,00:26:39,8.431850E-1
 13-11-17,00:27:39,8.433800E-1
 13-11-17,00:28:39,8.432510E-1
 13-11-17,00:29:39,8.435610E-1
 13-11-17,00:30:39,8.434280E-1
 13-11-17,00:31:39,8.436590E-1
 13-11-17,00:32:39,8.434960E-1
 13-11-17,00:33:40,8.430370E-1
 13-11-17,00:34:40,8.433340E-1
 13-11-17,00:35:40,8.432480E-1
 13-11-17,00:36:40,8.435330E-1
 13-11-17,00:37:40,8.438340E-1
 13-11-17,00:38:40,8.435270E-1
 13-11-17,00:39:40,8.433410E-1
 13-11-17,00:40:40,8.434600E-1
 13-11-17,00:41:40,8.439420E-1
 13-11-17,00:42:40,8.434360E-1
 13-11-17,00:43:40,8.432320E-1
 13-11-17,00:44:40,8.439310E-1
 13-11-17,00:45:40,8.435470E-1
 13-11-17,00:46:40,8.431910E-1
 13-11-17,00:47:40,8.434290E-1
 13-11-17,00:48:40,8.435500E-1
 13-11-17,00:49:40,8.431880E-1
 13-11-17,00:50:40,8.434650E-1
 13-11-17,00:51:41,8.432820E-1
 13-11-17,00:52:41,8.433990E-1
 13-11-17,00:53:41,8.432480E-1
 13-11-17,00:54:41,8.432870E-1
 13-11-17,00:55:41,8.434880E-1
 13-11-17,00:56:41,8.440020E-1
 13-11-17,00:57:41,8.432400E-1
 13-11-17,00:58:41,8.436020E-1
 13-11-17,00:59:41,8.432640E-1
 13-11-17,01:00:41,8.428900E-1
 13-11-17,01:01:41,8.431960E-1
 13-11-17,01:02:41,8.434940E-1
 13-11-17,01:03:41,8.433460E-1
 13-11-17,01:04:41,8.435570E-1
 13-11-17,01:05:41,8.435060E-1
 13-11-17,01:06:41,8.432340E-1
 13-11-17,01:07:41,8.435440E-1
 13-11-17,01:08:42,8.432080E-1
 13-11-17,01:09:42,8.437280E-1
 13-11-17,01:10:42,8.435550E-1
 13-11-17,01:11:42,8.433580E-1
 13-11-17,01:12:42,8.435020E-1
 13-11-17,01:13:42,8.441200E-1
 13-11-17,01:14:42,8.433790E-1
 13-11-17,01:15:42,8.432840E-1
 13-11-17,01:16:42,8.435320E-1
 13-11-17,01:17:42,8.432030E-1
 13-11-17,01:18:42,8.434630E-1
 13-11-17,01:19:42,8.432670E-1
 13-11-17,01:20:42,8.435460E-1
 13-11-17,01:21:42,8.436090E-1
 13-11-17,01:22:42,8.436350E-1
 13-11-17,01:23:42,8.435380E-1
 13-11-17,01:24:43,8.436620E-1
